ybs1_id,year,borough,stname,street_name_direction,street_name_direction_affix_type,street_name_stem,street_name_type,street_name_type_affix_type,street_name_stem_nysiis
0,1850,1,1 av,,,1,av,suffix,1
1,1850,1,10 av,,,10,av,suffix,10
2,1850,1,11 av,,,11,av,suffix,11
9,1850,1,2 av,,,2,av,suffix,2
10,1850,1,3 av,,,3,av,suffix,3
11,1850,1,4 av,,,4,av,suffix,4
12,1850,1,4 st,,,4,st,suffix,4
13,1850,1,5 av,,,5,av,suffix,5
14,1850,1,5 st,,,5,st,suffix,5
15,1850,1,6 av,,,6,av,suffix,6
16,1850,1,6 st,,,6,st,suffix,6
18,1850,1,7 av,,,7,av,suffix,7
19,1850,1,7 st,,,7,st,suffix,7
20,1850,1,8 av,,,8,av,suffix,8
21,1850,1,8 st,,,8,st,suffix,8
22,1850,1,9 av,,,9,av,suffix,9
23,1850,1,abingdon pl,,,abingdon,pl,suffix,ABANGDAN
24,1850,1,albany st,,,albany,st,suffix,ALBANY
25,1850,1,allen st,,,allen,st,suffix,ALAN
26,1850,1,amity st,,,amity,st,suffix,ANATY
27,1850,1,amos st,,,amos,st,suffix,AN
29,1850,1,ann st,,,ann,st,suffix,AN
30,1850,1,anthony st,,,anthony,st,suffix,ANTANY
31,1850,1,astor pl,,,astor,pl,suffix,ASTAR
32,1850,1,attorney st,,,attorney,st,suffix,ATARNY
33,1850,1,av a,,,a,av,prefix,
34,1850,1,av b,,,b,av,prefix,
35,1850,1,av c,,,c,av,prefix,
36,1850,1,av d,,,d,av,prefix,
37,1850,1,bank st,,,bank,st,suffix,BANC
38,1850,1,barclay st,,,barclay,st,suffix,BARCLY
39,1850,1,barrow st,,,barrow,st,suffix,BARAO
40,1850,1,batavia st,,,batavia,st,suffix,BATAV
41,1850,1,battery pl,,,battery,pl,suffix,BATARY
42,1850,1,baxter st,,,baxter,st,suffix,BAXTAR
43,1850,1,bayard st,,,bayard,st,suffix,BAYAD
44,1850,1,beach st,,,beach,st,suffix,BAC
45,1850,1,beaver st,,,beaver,st,suffix,BAVAR
46,1850,1,bedfort st,,,bedfort,st,suffix,BADFAD
47,1850,1,beekman st,,,beekman,st,suffix,BACNAN
48,1850,1,benson pl,,,benson,pl,suffix,BANSAN
49,1850,1,bethune st,,,bethune,st,suffix,BATAN
50,1850,1,birmingham st,,,birmingham,st,suffix,BARNANGAN
51,1850,1,bleecker st,,,bleecker,st,suffix,BLACAR
54,1850,1,bond st,,,bond,st,suffix,BAD
55,1850,1,bowery,,,bowery,,,BAOARY
56,1850,1,bowling green row,,,bowling green,row,suffix,BAOLANG GRAN
58,1850,1,bridge st,,,bridge,st,suffix,BRADG
60,1850,1,broad st,,,broad,st,suffix,BRAD
61,1850,1,broadway,,,broadway,,,BRADWY
63,1850,1,broome st,,,broome,st,suffix,BRAN
64,1850,1,burling slip,,,burling,slip,suffix,BARLANG
66,1850,1,canal st,,,canal,st,suffix,CANAL
67,1850,1,cannon st,,,cannon,st,suffix,CANAN
68,1850,1,carlisle st,,,carlisle,st,suffix,CARLASL
69,1850,1,carmine st,,,carmine,st,suffix,CARNAN
70,1850,1,caroline st,,,caroline,st,suffix,CARALAN
71,1850,1,catherine ln,,,catherine,ln,suffix,CATARAN
72,1850,1,catherine slip,,,catherine,slip,suffix,CATARAN
73,1850,1,catherine st,,,catherine,st,suffix,CATARAN
74,1850,1,cedar st,,,cedar,st,suffix,CADAR
78,1850,1,centre market pl,,,centre market,pl,suffix,CANTR MARCAT
79,1850,1,centre st,,,centre,st,suffix,CANTR
80,1850,1,chambers st,,,chambers,st,suffix,CANBAR
82,1850,1,charles st,,,charles,st,suffix,CARL
83,1850,1,charlton st,,,charlton,st,suffix,CARLTAN
84,1850,1,chatham sq,,,chatham,sq,suffix,CATAN
85,1850,1,chatham sq e,east,suffix,chatham,sq,suffix,CATAN
86,1850,1,chatham st,,,chatham,st,suffix,CATAN
87,1850,1,cherry st,,,cherry,st,suffix,CARY
88,1850,1,christopher st,,,christopher,st,suffix,CRASTAFAR
89,1850,1,chrystie st,,,chrystie,st,suffix,CRYSTY
90,1850,1,church st,,,church,st,suffix,CARC
91,1850,1,city hall pl,,,city hall,pl,suffix,CATY HAL
92,1850,1,clark st,,,clark,st,suffix,CLARC
93,1850,1,clarkson st,,,clarkson,st,suffix,CLARCSAN
94,1850,1,cliff st,,,cliff,st,suffix,CLAF
95,1850,1,clinton pl,,,clinton,pl,suffix,CLANTAN
96,1850,1,clinton st,,,clinton,st,suffix,CLANTAN
98,1850,1,coenties slip,,,coenties,slip,suffix,CANT
99,1850,1,college pl,,,college,pl,suffix,CALAG
101,1850,1,columbia st,,,columbia,st,suffix,CALANB
102,1850,1,commerce st,,,commerce,st,suffix,CANARC
103,1850,1,congress pl,,,congress,pl,suffix,CANGR
104,1850,1,congress st,,,congress,st,suffix,CANGR
105,1850,1,cooper sq,,,cooper,sq,suffix,CAPAR
106,1850,1,corlears st,,,corlears,st,suffix,CARLAR
107,1850,1,cornelia st,,,cornelia,st,suffix,CARNAL
108,1850,1,cortlandt aly,,,cortlandt,aly,suffix,CARTLAND
109,1850,1,cortlandt st,,,cortlandt,st,suffix,CARTLAND
110,1850,1,crosby st,,,crosby,st,suffix,CRASBY
111,1850,1,cross st,,,cross,st,suffix,CR
115,1850,1,davies pl,,,davies,pl,suffix,DAV
116,1850,1,delancey st,,,delancey,st,suffix,DALANCY
117,1850,1,depeyster st,,,depeyster,st,suffix,DAPAYSTAR
118,1850,1,desbrosses st,,,desbrosses,st,suffix,DASBRAS
119,1850,1,dey st,,,dey,st,suffix,DY
120,1850,1,division st,,,division,st,suffix,DAVASAN
121,1850,1,dominick st,,,dominick,st,suffix,DANANAC
122,1850,1,dover st,,,dover,st,suffix,DAVAR
123,1850,1,downing st,,,downing,st,suffix,DAONANG
124,1850,1,doyers st,,,doyers,st,suffix,DAYAR
125,1850,1,dry dock,,,dry dock,,,DRY DAC
126,1850,1,duane st,,,duane,st,suffix,DAN
127,1850,1,dutch st,,,dutch,st,suffix,DATC
128,1850,1,e 1 st,east,prefix,1,st,suffix,1
129,1850,1,e 10 st,east,prefix,10,st,suffix,10
140,1850,1,e 11 st,east,prefix,11,st,suffix,11
151,1850,1,e 12 st,east,prefix,12,st,suffix,12
162,1850,1,e 13 st,east,prefix,13,st,suffix,13
173,1850,1,e 14 st,east,prefix,14,st,suffix,14
183,1850,1,e 15 st,east,prefix,15,st,suffix,15
184,1850,1,e 16 st,east,prefix,16,st,suffix,16
185,1850,1,e 17 st,east,prefix,17,st,suffix,17
186,1850,1,e 18 st,east,prefix,18,st,suffix,18
187,1850,1,e 19 st,east,prefix,19,st,suffix,19
188,1850,1,e 2 st,east,prefix,2,st,suffix,2
189,1850,1,e 20 st,east,prefix,20,st,suffix,20
190,1850,1,e 21 st,east,prefix,21,st,suffix,21
191,1850,1,e 22 st,east,prefix,22,st,suffix,22
192,1850,1,e 23 st,east,prefix,23,st,suffix,23
193,1850,1,e 24 st,east,prefix,24,st,suffix,24
194,1850,1,e 25 st,east,prefix,25,st,suffix,25
195,1850,1,e 26 st,east,prefix,26,st,suffix,26
196,1850,1,e 27 st,east,prefix,27,st,suffix,27
197,1850,1,e 28 st,east,prefix,28,st,suffix,28
198,1850,1,e 29 st,east,prefix,29,st,suffix,29
199,1850,1,e 3 st,east,prefix,3,st,suffix,3
200,1850,1,e 30 st,east,prefix,30,st,suffix,30
201,1850,1,e 31 st,east,prefix,31,st,suffix,31
202,1850,1,e 32 st,east,prefix,32,st,suffix,32
203,1850,1,e 33 st,east,prefix,33,st,suffix,33
204,1850,1,e 34 st,east,prefix,34,st,suffix,34
205,1850,1,e 35 st,east,prefix,35,st,suffix,35
206,1850,1,e 36 st,east,prefix,36,st,suffix,36
207,1850,1,e 37 st,east,prefix,37,st,suffix,37
208,1850,1,e 38 st,east,prefix,38,st,suffix,38
209,1850,1,e 39 st,east,prefix,39,st,suffix,39
210,1850,1,e 4 st,east,prefix,4,st,suffix,4
211,1850,1,e 40 st,east,prefix,40,st,suffix,40
212,1850,1,e 41 st,east,prefix,41,st,suffix,41
213,1850,1,e 42 st,east,prefix,42,st,suffix,42
214,1850,1,e 43 st,east,prefix,43,st,suffix,43
216,1850,1,e 45 st,east,prefix,45,st,suffix,45
217,1850,1,e 46 st,east,prefix,46,st,suffix,46
218,1850,1,e 47 st,east,prefix,47,st,suffix,47
219,1850,1,e 48 st,east,prefix,48,st,suffix,48
220,1850,1,e 49 st,east,prefix,49,st,suffix,49
221,1850,1,e 5 st,east,prefix,5,st,suffix,5
222,1850,1,e 50 st,east,prefix,50,st,suffix,50
223,1850,1,e 51 st,east,prefix,51,st,suffix,51
224,1850,1,e 52 st,east,prefix,52,st,suffix,52
225,1850,1,e 53 st,east,prefix,53,st,suffix,53
226,1850,1,e 54 st,east,prefix,54,st,suffix,54
227,1850,1,e 55 st,east,prefix,55,st,suffix,55
229,1850,1,e 57 st,east,prefix,57,st,suffix,57
230,1850,1,e 58 st,east,prefix,58,st,suffix,58
231,1850,1,e 59 st,east,prefix,59,st,suffix,59
232,1850,1,e 6 st,east,prefix,6,st,suffix,6
234,1850,1,e 61 st,east,prefix,61,st,suffix,61
238,1850,1,e 65 st,east,prefix,65,st,suffix,65
243,1850,1,e 7 st,east,prefix,7,st,suffix,7
254,1850,1,e 8 st,east,prefix,8,st,suffix,8
265,1850,1,e 9 st,east,prefix,9,st,suffix,9
276,1850,1,e broadway,east,prefix,broadway,,,BRADWY
278,1850,1,e houston st,east,prefix,houston,st,suffix,HASTAN
279,1850,1,east st,,,east,st,suffix,EAST
281,1850,1,eldridge st,,,eldridge,st,suffix,ELDRADG
282,1850,1,elizabeth st,,,elizabeth,st,suffix,ELASABAT
283,1850,1,elm st,,,elm,st,suffix,ELN
284,1850,1,erie pl,,,erie,pl,suffix,ERY
285,1850,1,essex st,,,essex,st,suffix,ESAX
286,1850,1,exchange pl,,,exchange,pl,suffix,EXCANG
287,1850,1,extra st,,,extra,st,suffix,EXTR
288,1850,1,factory st,,,factory,st,suffix,FACTARY
290,1850,1,ferry st,,,ferry,st,suffix,FARY
291,1850,1,fletcher st,,,fletcher,st,suffix,FLATCAR
292,1850,1,forsyth st,,,forsyth,st,suffix,FARSYT
293,1850,1,frankfort st,,,frankfort,st,suffix,FRANCFAD
294,1850,1,franklin pl,,,franklin,pl,suffix,FRANCLAN
295,1850,1,franklin st,,,franklin,st,suffix,FRANCLAN
297,1850,1,front st,,,front,st,suffix,FRAD
298,1850,1,fulton st,,,fulton,st,suffix,FALTAN
299,1850,1,gansevoort st,,,gansevoort,st,suffix,GANSAFAD
300,1850,1,gay st,,,gay,st,suffix,GY
301,1850,1,goerick st,,,goerick,st,suffix,GARAC
302,1850,1,gold st,,,gold,st,suffix,GALD
303,1850,1,gouverneur ln,,,gouverneur,ln,suffix,GAVARNAR
304,1850,1,gouverneur slip,,,gouverneur,slip,suffix,GAVARNAR
305,1850,1,gouverneur st,,,gouverneur,st,suffix,GAVARNAR
307,1850,1,gramercy park n,north,suffix,gramercy,park,suffix,GRANARCY
308,1850,1,gramercy park s,south,suffix,gramercy,park,suffix,GRANARCY
309,1850,1,gramercy park w,west,suffix,gramercy,park,suffix,GRANARCY
310,1850,1,grand st,,,grand,st,suffix,GRAD
311,1850,1,great jones st,,,great jones,st,suffix,GRAT JAN
312,1850,1,greene st,,,greene,st,suffix,GRAN
313,1850,1,greenwich av,,,greenwich,av,suffix,GRANWAC
314,1850,1,greenwich st,,,greenwich,st,suffix,GRANWAC
315,1850,1,grove st,,,grove,st,suffix,GRAV
316,1850,1,hague st,,,hague,st,suffix,HAG
317,1850,1,hall pl,,,hall,pl,suffix,HAL
318,1850,1,hamilton st,,,hamilton,st,suffix,HANALTAN
319,1850,1,hammersley st,,,hammersley,st,suffix,HANARSLY
320,1850,1,hammond st,,,hammond,st,suffix,HANAD
321,1850,1,hancock st,,,hancock,st,suffix,HANCAC
322,1850,1,hanover st,,,hanover,st,suffix,HANAVAR
326,1850,1,harrison st,,,harrison,st,suffix,HARASAN
328,1850,1,henry st,,,henry,st,suffix,HANRY
329,1850,1,hester st,,,hester,st,suffix,HASTAR
330,1850,1,hoboken st,,,hoboken,st,suffix,HABACAN
331,1850,1,horatio st,,,horatio,st,suffix,HARAT
332,1850,1,houston st,,,houston,st,suffix,HASTAN
333,1850,1,howard st,,,howard,st,suffix,HAOAD
334,1850,1,hubert st,,,hubert,st,suffix,HABAD
335,1850,1,hudson st,,,hudson,st,suffix,HADSAN
336,1850,1,irving pl,,,irving,pl,suffix,IRVANG
337,1850,1,jackson st,,,jackson,st,suffix,JACSAN
338,1850,1,jacob st,,,jacob,st,suffix,JACAB
339,1850,1,james st,,,james,st,suffix,JAN
340,1850,1,jane st,,,jane,st,suffix,JAN
341,1850,1,jay st,,,jay,st,suffix,JY
342,1850,1,jefferson st,,,jefferson,st,suffix,JAFARSAN
343,1850,1,jersey st,,,jersey,st,suffix,JARSY
344,1850,1,john st,,,john,st,suffix,JAN
347,1850,1,jones ln,,,jones,ln,suffix,JAN
348,1850,1,jones st,,,jones,st,suffix,JAN
349,1850,1,king st,,,king,st,suffix,CANG
352,1850,1,lafayette pl,,,lafayette,pl,suffix,LAFAYAT
353,1850,1,laight st,,,laight,st,suffix,LAGT
355,1850,1,laurens st,,,laurens,st,suffix,LARAN
358,1850,1,lenox pl,,,lenox,pl,suffix,LANAX
359,1850,1,leonard st,,,leonard,st,suffix,LANAD
360,1850,1,leroy st,,,leroy,st,suffix,LARY
361,1850,1,lewis st,,,lewis,st,suffix,LAE
362,1850,1,lexington av,,,lexington,av,suffix,LAXANGTAN
363,1850,1,liberty pl,,,liberty,pl,suffix,LABARTY
364,1850,1,liberty st,,,liberty,st,suffix,LABARTY
365,1850,1,lispenard st,,,lispenard,st,suffix,LASPANAD
366,1850,1,little w 12 st,,,little w 12,st,suffix,LATL W 12
367,1850,1,little water st,,,little water,st,suffix,LATL WATAR
368,1850,1,livingston pl,,,livingston,pl,suffix,LAVANGSTAN
369,1850,1,london ter,,,london,ter,suffix,LANDAN
370,1850,1,ludlow st,,,ludlow,st,suffix,LADLAO
372,1850,1,macdougal st,,,macdougal,st,suffix,MCDAGAL
375,1850,1,madison av,,,madison,av,suffix,MADASAN
376,1850,1,madison st,,,madison,st,suffix,MADASAN
377,1850,1,maiden ln,,,maiden,ln,suffix,MADAN
378,1850,1,mangin st,,,mangin,st,suffix,MANGAN
379,1850,1,manhattan pl,,,manhattan,pl,suffix,MANATAN
380,1850,1,manhattan st,,,manhattan,st,suffix,MANATAN
381,1850,1,marion st,,,marion,st,suffix,MARAN
382,1850,1,market slip,,,market,slip,suffix,MARCAT
383,1850,1,market st,,,market,st,suffix,MARCAT
384,1850,1,marketfield st,,,marketfield,st,suffix,MARCATFALD
385,1850,1,mercer st,,,mercer,st,suffix,MARCAR
387,1850,1,minetta ln,,,minetta,ln,suffix,MANAT
388,1850,1,minetta st,,,minetta,st,suffix,MANAT
389,1850,1,monroe st,,,monroe,st,suffix,MANR
390,1850,1,montgomery st,,,montgomery,st,suffix,MANTGANARY
391,1850,1,moore st,,,moore,st,suffix,MAR
393,1850,1,morris st,,,morris,st,suffix,MAR
394,1850,1,morton st,,,morton,st,suffix,MARTAN
395,1850,1,mott st,,,mott,st,suffix,MAT
397,1850,1,mulberry st,,,mulberry,st,suffix,MALBARY
398,1850,1,murray st,,,murray,st,suffix,MARY
399,1850,1,n moore st,north,prefix,moore,st,suffix,MAR
400,1850,1,n william st,north,prefix,william,st,suffix,WALAN
401,1850,1,nassau st,,,nassau,st,suffix,NAS
402,1850,1,new church st,,,new church,st,suffix,NAE CARC
403,1850,1,new st,,,new,st,suffix,NAE
404,1850,1,norfolk st,,,norfolk,st,suffix,NARFALC
405,1850,1,oak st,,,oak,st,suffix,OAC
408,1850,1,old slip,,,old,slip,suffix,OLD
409,1850,1,oliver st,,,oliver,st,suffix,OLAVAR
410,1850,1,orange st,,,orange,st,suffix,ORANG
411,1850,1,orchard st,,,orchard,st,suffix,ORCAD
413,1850,1,park pl,,,park,pl,suffix,PARC
414,1850,1,patchin pl,,,patchin,pl,suffix,PATCAN
415,1850,1,pearl st,,,pearl,st,suffix,PARL
416,1850,1,peck slip,,,peck,slip,suffix,PAC
417,1850,1,pelham st,,,pelham,st,suffix,PALAN
418,1850,1,pell st,,,pell,st,suffix,PAL
419,1850,1,perry st,,,perry,st,suffix,PARY
420,1850,1,pike slip,,,pike,slip,suffix,PAC
421,1850,1,pike st,,,pike,st,suffix,PAC
422,1850,1,pine st,,,pine,st,suffix,PAN
423,1850,1,pitt st,,,pitt,st,suffix,PAT
424,1850,1,platt st,,,platt,st,suffix,PLAT
427,1850,1,prince st,,,prince,st,suffix,PRANC
428,1850,1,reade st,,,reade,st,suffix,RAD
429,1850,1,rector st,,,rector,st,suffix,RACTAR
430,1850,1,renwick st,,,renwick,st,suffix,RANWAC
432,1850,1,ridge st,,,ridge,st,suffix,RADG
434,1850,1,rivington st,,,rivington,st,suffix,RAVANGTAN
435,1850,1,robinson st,,,robinson,st,suffix,RABANSAN
436,1850,1,roosevelt st,,,roosevelt,st,suffix,RASAFALT
437,1850,1,rose st,,,rose,st,suffix,RAS
438,1850,1,rutgers st,,,rutgers,st,suffix,RATGAR
439,1850,1,rutherford pl,,,rutherford,pl,suffix,RATARFAD
440,1850,1,ryders aly,,,ryders,aly,suffix,RYDAR
441,1850,1,s william st,south,prefix,william,st,suffix,WALAN
442,1850,1,saint clements pl,,,saint clements,pl,suffix,SAD CLANANT
443,1850,1,saint johns ln,,,saint johns,ln,suffix,SAD JAN
444,1850,1,saint marks pl,,,saint marks,pl,suffix,SAD MARC
447,1850,1,scammel st,,,scammel,st,suffix,SCANAL
449,1850,1,sheridan sq,,,sheridan,sq,suffix,SARADAN
450,1850,1,sheriff st,,,sheriff,st,suffix,SARAF
451,1850,1,south st,,,south,st,suffix,SAT
452,1850,1,spring st,,,spring,st,suffix,SPRANG
453,1850,1,spruce st,,,spruce,st,suffix,SPRAC
455,1850,1,stanton st,,,stanton,st,suffix,STANTAN
456,1850,1,staple st,,,staple,st,suffix,STAPL
457,1850,1,state st,,,state,st,suffix,STAT
458,1850,1,stone st,,,stone,st,suffix,STAN
460,1850,1,stuyvesant st,,,stuyvesant,st,suffix,STAYVASAD
461,1850,1,suffolk st,,,suffolk,st,suffix,SAFALC
462,1850,1,sullivan st,,,sullivan,st,suffix,SALAVAN
463,1850,1,temple st,,,temple,st,suffix,TANPL
464,1850,1,thames st,,,thames,st,suffix,TAN
465,1850,1,theatre aly,,,theatre,aly,suffix,TATR
466,1850,1,thomas st,,,thomas,st,suffix,TAN
467,1850,1,thompson st,,,thompson,st,suffix,TANPSAN
468,1850,1,tompkins st,,,tompkins,st,suffix,TANPCAN
469,1850,1,trinity pl,,,trinity,pl,suffix,TRANATY
470,1850,1,troy st,,,troy,st,suffix,TRY
471,1850,1,union sq w,west,suffix,union,sq,suffix,UNAN
472,1850,1,university pl,,,university,pl,suffix,UNAVARSATY
473,1850,1,vandam st,,,vandam,st,suffix,VANDAN
474,1850,1,vandewater st,,,vandewater,st,suffix,VANDAEATAR
475,1850,1,varick st,,,varick,st,suffix,VARAC
476,1850,1,vesey st,,,vesey,st,suffix,VASY
477,1850,1,vestry st,,,vestry,st,suffix,VASTRY
478,1850,1,w 10 st,west,prefix,10,st,suffix,10
489,1850,1,w 11 st,west,prefix,11,st,suffix,11
500,1850,1,w 12 st,west,prefix,12,st,suffix,12
511,1850,1,w 13 st,west,prefix,13,st,suffix,13
522,1850,1,w 14 st,west,prefix,14,st,suffix,14
533,1850,1,w 15 st,west,prefix,15,st,suffix,15
544,1850,1,w 16 st,west,prefix,16,st,suffix,16
547,1850,1,w 17 st,west,prefix,17,st,suffix,17
551,1850,1,w 18 st,west,prefix,18,st,suffix,18
553,1850,1,w 19 st,west,prefix,19,st,suffix,19
554,1850,1,w 20 st,west,prefix,20,st,suffix,20
555,1850,1,w 21 st,west,prefix,21,st,suffix,21
556,1850,1,w 22 st,west,prefix,22,st,suffix,22
557,1850,1,w 23 st,west,prefix,23,st,suffix,23
558,1850,1,w 24 st,west,prefix,24,st,suffix,24
559,1850,1,w 25 st,west,prefix,25,st,suffix,25
560,1850,1,w 26 st,west,prefix,26,st,suffix,26
561,1850,1,w 27 st,west,prefix,27,st,suffix,27
562,1850,1,w 28 st,west,prefix,28,st,suffix,28
563,1850,1,w 29 st,west,prefix,29,st,suffix,29
564,1850,1,w 30 st,west,prefix,30,st,suffix,30
565,1850,1,w 31 st,west,prefix,31,st,suffix,31
566,1850,1,w 32 st,west,prefix,32,st,suffix,32
567,1850,1,w 33 st,west,prefix,33,st,suffix,33
568,1850,1,w 34 st,west,prefix,34,st,suffix,34
569,1850,1,w 35 st,west,prefix,35,st,suffix,35
570,1850,1,w 36 st,west,prefix,36,st,suffix,36
571,1850,1,w 37 st,west,prefix,37,st,suffix,37
572,1850,1,w 38 st,west,prefix,38,st,suffix,38
573,1850,1,w 39 st,west,prefix,39,st,suffix,39
574,1850,1,w 4 st,west,prefix,4,st,suffix,4
575,1850,1,w 40 st,west,prefix,40,st,suffix,40
576,1850,1,w 41 st,west,prefix,41,st,suffix,41
577,1850,1,w 42 st,west,prefix,42,st,suffix,42
578,1850,1,w 43 st,west,prefix,43,st,suffix,43
579,1850,1,w 44 st,west,prefix,44,st,suffix,44
580,1850,1,w 45 st,west,prefix,45,st,suffix,45
581,1850,1,w 46 st,west,prefix,46,st,suffix,46
582,1850,1,w 47 st,west,prefix,47,st,suffix,47
583,1850,1,w 48 st,west,prefix,48,st,suffix,48
584,1850,1,w 49 st,west,prefix,49,st,suffix,49
585,1850,1,w 50 st,west,prefix,50,st,suffix,50
586,1850,1,w 51 st,west,prefix,51,st,suffix,51
587,1850,1,w 52 st,west,prefix,52,st,suffix,52
588,1850,1,w 53 st,west,prefix,53,st,suffix,53
589,1850,1,w 54 st,west,prefix,54,st,suffix,54
590,1850,1,w 55 st,west,prefix,55,st,suffix,55
592,1850,1,w 57 st,west,prefix,57,st,suffix,57
593,1850,1,w 58 st,west,prefix,58,st,suffix,58
594,1850,1,w 59 st,west,prefix,59,st,suffix,59
598,1850,1,w 63 st,west,prefix,63,st,suffix,63
600,1850,1,w 65 st,west,prefix,65,st,suffix,65
602,1850,1,w 67 st,west,prefix,67,st,suffix,67
603,1850,1,w 68 st,west,prefix,68,st,suffix,68
604,1850,1,w 69 st,west,prefix,69,st,suffix,69
606,1850,1,w 71 st,west,prefix,71,st,suffix,71
625,1850,1,w 9 st,west,prefix,9,st,suffix,9
636,1850,1,w broadway,west,prefix,broadway,,,BRADWY
637,1850,1,w broadway pl,west,prefix,broadway,pl,suffix,BRADWY
638,1850,1,w houston st,west,prefix,houston,st,suffix,HASTAN
639,1850,1,w washington pl,west,prefix,washington,pl,suffix,WASANGTAN
640,1850,1,walker st,,,walker,st,suffix,WALCAR
641,1850,1,wall st,,,wall,st,suffix,WAL
642,1850,1,wanamaker pl,,,wanamaker,pl,suffix,WANANACAR
643,1850,1,warren st,,,warren,st,suffix,WARAN
645,1850,1,washington pl,,,washington,pl,suffix,WASANGTAN
646,1850,1,washington sq,,,washington,sq,suffix,WASANGTAN
647,1850,1,washington sq e,east,suffix,washington,sq,suffix,WASANGTAN
648,1850,1,washington st,,,washington,st,suffix,WASANGTAN
649,1850,1,water st,,,water,st,suffix,WATAR
650,1850,1,watts st,,,watts,st,suffix,WAT
651,1850,1,waverly pl,,,waverly,pl,suffix,WAVARLY
652,1850,1,weehawken st,,,weehawken,st,suffix,WAHACAN
653,1850,1,west st,,,west,st,suffix,WAST
654,1850,1,white st,,,white,st,suffix,WAT
655,1850,1,whitehall st,,,whitehall,st,suffix,WATAHAL
656,1850,1,willett st,,,willett,st,suffix,WALAT
657,1850,1,william st,,,william,st,suffix,WALAN
658,1850,1,wooster st,,,wooster,st,suffix,WASTAR
660,1850,1,york st,,,york,st,suffix,YARC
662,1850,3,1 pl,,,1,pl,suffix,1
746,1850,3,adams st,,,adams,st,suffix,ADAN
747,1850,3,adelphi st,,,adelphi,st,suffix,ADALF
756,1850,3,atlantic av,,,atlantic,av,suffix,ATLANTAC
757,1850,3,atlantic st,,,atlantic,st,suffix,ATLANTAC
763,1850,3,baltic st,,,baltic,st,suffix,BALTAC
781,1850,3,bergen st,,,bergen,st,suffix,BARGAN
783,1850,3,boerum pl,,,boerum,pl,suffix,BARAN
787,1850,3,bond st,,,bond,st,suffix,BAD
792,1850,3,bridge st,,,bridge,st,suffix,BRADG
799,1850,3,butler st,,,butler,st,suffix,BATLAR
810,1850,3,carl st,,,carl,st,suffix,CARL
811,1850,3,carlton av,,,carlton,av,suffix,CARLTAN
812,1850,3,carroll st,,,carroll,st,suffix,CARAL
815,1850,3,chapel st,,,chapel,st,suffix,CAPAL
816,1850,3,charles st,,,charles,st,suffix,CARL
818,1850,3,cheever pl,,,cheever,pl,suffix,CAAFAR
821,1850,3,clark st,,,clark,st,suffix,CLARC
824,1850,3,clermont av,,,clermont,av,suffix,CLARNAD
827,1850,3,clinton st,,,clinton,st,suffix,CLANTAN
832,1850,3,college pl,,,college,pl,suffix,CALAG
833,1850,3,columbia hts,,,columbia,hts,suffix,CALANB
834,1850,3,columbia pl,,,columbia,pl,suffix,CALANB
835,1850,3,columbia st,,,columbia,st,suffix,CALANB
838,1850,3,concord st,,,concord,st,suffix,CANCAD
848,1850,3,court st,,,court,st,suffix,CAD
850,1850,3,cranberry st,,,cranberry,st,suffix,CRANBARY
857,1850,3,dean st,,,dean,st,suffix,DAN
859,1850,3,debevoise st,,,debevoise,st,suffix,DABAFAS
862,1850,3,degraw st,,,degraw,st,suffix,DAGR
876,1850,3,douglass st,,,douglass,st,suffix,DAGL
879,1850,3,duffield st,,,duffield,st,suffix,DAFALD
899,1850,3,fleet pl,,,fleet,pl,suffix,FLAT
900,1850,3,fleet st,,,fleet,st,suffix,FLAT
912,1850,3,front st,,,front,st,suffix,FRAD
914,1850,3,fulton av,,,fulton,av,suffix,FALTAN
916,1850,3,fulton st,,,fulton,st,suffix,FALTAN
917,1850,3,furman st,,,furman,st,suffix,FARNAN
919,1850,3,garden pl,,,garden,pl,suffix,GARDAN
922,1850,3,garrison st,,,garrison,st,suffix,GARASAN
926,1850,3,gold st,,,gold,st,suffix,GALD
939,1850,3,green ln,,,green,ln,suffix,GRAN
951,1850,3,hamilton av,,,hamilton,av,suffix,HANALTAN
968,1850,3,henry st,,,henry,st,suffix,HANRY
974,1850,3,hicks st,,,hicks,st,suffix,HAC
975,1850,3,high st,,,high,st,suffix,HAG
984,1850,3,hoyt st,,,hoyt,st,suffix,HAYT
986,1850,3,hudson av,,,hudson,av,suffix,HADSAN
1004,1850,3,james st,,,james,st,suffix,JAN
1006,1850,3,jay st,,,jay,st,suffix,JY
1009,1850,3,john st,,,john,st,suffix,JAN
1013,1850,3,johnson st,,,johnson,st,suffix,JANSAN
1015,1850,3,joralemon st,,,joralemon,st,suffix,JARALANAN
1032,1850,3,lawrence st,,,lawrence,st,suffix,LARANC
1041,1850,3,liberty st,,,liberty,st,suffix,LABARTY
1046,1850,3,little st,,,little,st,suffix,LATL
1047,1850,3,livingston st,,,livingston,st,suffix,LAVANGSTAN
1066,1850,3,main st,,,main,st,suffix,MAN
1073,1850,3,marshall st,,,marshall,st,suffix,MARSAL
1083,1850,3,middagh st,,,middagh,st,suffix,MADAG
1090,1850,3,monroe pl,,,monroe,pl,suffix,MANR
1100,1850,3,myrtle av,,,myrtle,av,suffix,MYRTL
1117,1850,3,nassau st,,,nassau,st,suffix,NAS
1118,1850,3,navy st,,,navy,st,suffix,NAVY
